content_id,author_id,title
1453,130,Perbaikan Data Pendataan Non Asn
1454,400,(Kebocoran Data) Sesorang Menyebarkan Data Kpu Cianjur
1455,7,Salah Upload Foto Di Pendataan Non Asn
1456,2,Maladministrasi Menaker / Kemnaker Terhadap Pekerja Migran Indonesia (PMI)
1457,21,Laporan Nama Terdaftar Di Kemendikbud Padahal Sudah Lulus Sekolah
1458,7,Sertifikat Kok Lambat
1459,114,Kenapa Lama Untuk Pemecahan Sertifikat
1460,43,Jalan Rusak depan Dolpin Waterpark
1461,27,"Gagal Mendaftar Prakerja Dan Bpjs Ketenagakerjaan Karena Nik Terdaftar Sebagai Direksi, Komisaris Dan Dewan Pengawas Bumd Bumn"
1462,27,Tentang Pendataan Non Asn
1463,27,Tindak Lanjut Remedial Ujikom Perencana
1464,30,CFD Colomadu
1465,133,Pengaduan Tak Mendapat Bantuan Pemerintah
1466,400,Akses Jalan Rusak Berat
1467,27,Ada Warga Selalu Melakukan Pembakaran Sampah Dan Daun Setiap Sore Sehingga Menyebabkan Lingkungan Sekitar Tecemar Asap Tebal Dan Penyakit Pernapasan Pada Anak Dan Orang Tua
1468,341,Lapor Nama Terdaptar Sebagai Penerima Bantuan Padahal Tidak Menerima Bantuan
1469,114,Toilet Sekolah Dasar Negri 024 Bandung Sangat Kotor Sekali
1470,247,"Tidak Pernah dapat Bansos, BLT, dll."
1471,455,Informasi
1472,7,bansos
1473,7,Aplikasi Digital Korlantas
1474,233,Masalah Air Pam Mati
1475,265,Lapor Nama Terdaftar Penerima Bansos Padahal Tidak Pernah Menerima Bansos
1476,278,Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan
1477,7,Usulan Penerima Bansos Di Aplikasi Cek Bansos
1478,7,Nama Terdaftar Sebagai Penerima Bantuan Padahal Tidak
1479,246,Lapor Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan
1480,322,Usulan Penerima Bansos Belum Ditanggapi
1481,27,Lapor Nama Terdaftar Sebagai Penerima Bantuan Sosial. Padahal Tidak Menerima Bantuan
1482,21,Nik Terdaftar Penerima Bansos
1483,14,Update Data
1484,102,Laporan Nik Terdaftar Kementerian Sosial Padahal Tidak Menerima Bantuan Apapun
1485,471,Laporan Nik Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan Sosial
1486,209,Pengaduan
1487,119,Lapor Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan
1488,209,Laporan Nama Saya Terdaftar Penerima Bantuan Sosial Padahal Tidak Terdaftar
1489,264,Nik Saya Terdaftar Dikemensos Padahal Saya Belum Menerima Bantuan Sosial
1490,9,"Dapat Bantuan Bansos, Tp Tdk Menerimanya"
1491,114,Surat Pemberitahuan Pengambilan Bansos Di Kantor Pos
1492,1006,Salah Memasukan Email Registrasi
1493,75,Bpnt Tidak Cair
1494,341,Permintaan Informasi Vaksin Booster
1495,63,Permintaan Softcopy Kk Belum Dikirim
1496,27,Permintaan Informasi
1497,501,Speedbumb Meresahkan
1498,249,Nik Saya Terdaftar Dalam Bantuan Sosial Tapi Saya Tidak Pernah Menerima Bantuan Apapun
1499,2,Informasi Keberangkatan Haji Suami_Istri
1500,68,Laporan Nama Terdaftar Penerimaan Bansos
1501,27,Nik Terdaftar Sebagai Penerima Bansos
1502,114,Tidak Bisa Login Aplikasi Cek Bansos
1503,27,Laporan Nama Terdaftar Sebagai Penerima Bantuan Tetapi Tidak Pernah Mendapatkan Bantuan
1504,1006,Penghapusan Syarat Cek Kesehatan Untuk Pembuatan Sim
1505,325,Nama Saya Terdaftar Di Bantuan Sosial Padahal Saya Tidak Menerima Bantuan Apapun
1506,13,Lapor Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Saya Tidak Pernah Mendapatkan Bantuan
1507,13,Lapor Nama Terdaftar Sebagai Penerima Bansos Padahal Saya Tidak Pernah Mendapat Bantuan Sama Sekali
1508,115,"Lapor Nama Terdaftar Sebagai Penerima Banso di Kementrian Sosial, Padahal Tidak Menerima Bantuan"
1509,7,Pemotongan Rambut
1510,500,Kampus Uinsu Korupsi Dana Wisudawan Ke77 Tahun 2022
1511,289,Website Judi Yang Meresahkan
1512,289,Laporan Penerima Bantuan Sosial Padahal Tidak Pernah Mendapat Bantuan Sosial Dari Pemerintah
1513,278,Pengaduan
1514,798,Nama Saya Terdaftar Penerima Bantuan Sosial Padahal Tidak
1515,798,PKH Triwulan 3 Belum Cair
1516,798,Kepengurusan Ganti Ktp Dipersulit
1517,115,Perbaikan Jalan Rusak Total
1518,2,Lapor Nama Terdaftar Sebagai Penerima Bansos
1519,269,Kesalahannya Data Pm
1520,1006,Saya Calon Peserta Kartu Prakerja
1521,1006,NIK Saya Terdaftar Sebagai Penerima Bantuan Padahal tidak pernah menerima bantuan
1522,75,cara ber audiensi Dengan Pak Bupati
1523,7,Set Top Box
1524,2,Terdaftar Bansos
1525,500,Tidak Bisa Mendaftar Prakerja Tertulis Penerima Bantuan Sosial Padahal Data Tidak Terdaftar Di DTKS
1526,500,Lapor Nama Yang Menerima Bantuan Sosial Padahal Tidak Menerima
1527,500,Laporan Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan Apapun
1528,500,Wisudawan Ke 77 Di Hilangkan Di Uinsu
1529,500,Laporan Nama Terdaftar Penerima Bansos
1530,2,Insentif Tenaga Kesehatan Rs Sekar Kamulyan Kuningan Belum Tersalurkan
1531,2,Insentif Tenaga Kesehatan Rs Awal Bros Batam Belum Tersalurkan
1532,2,Nik Terdaftar Di Kementerian Sosial (Data Penerima Bantuan Sosial)
1533,2,Di Tolak Berobat
1534,2,Laporan Tidak Menerima Bantuan
1535,85,Jody Jeremi Hadrian Ritonga
1536,2,Pertanyaan Terkait Informasi Beasiswa Pemprov Kepri
1537,27,Laporan Nama Terdaftar Sebagai Penerima Bansos Padalah Tidak Menerima Bantuan
1538,13,Perubahan Status Nik Yang Terdaftar Di Kementrian Sosial Atau Lembaga Terkait
1539,7,Perihal Update Data Terkait Bantuan Sosial
1540,43,Laporan Nama Terdaftar Sebagai Penerima Bantuan Sosial Pemerintah Padahal Tidak Menerima Sama Sekali
1541,249,Penggantian Sistem Pemungutan Retribusi Parkir
1542,1006,Revitalisasi Jembatan Penyeberangan Orang (Jpo)
1543,102,Laporan Penerima Bantuan Pemerintah Tapi Saya Tidak Menerima Apapun Dari Pemerintah
1544,197,Permasalahan Tercatat Sebagai Penerima Bantuan Kemensos
1545,71,Lapor Nik Terdaftar Di Kemensos Penerima Pbi Angkatan Agustus 2022 Padahal Tidak Pernah Mendaftar Dan Menerima Bantuan
1546,112,Lapor Nama Terdaftar Sebagai Penerima Bantuan Padahal Tidak Menerima Bantuan
1547,22,Penyapu Jalan Di Bandung
1548,27,Cara pasang Lowongan Kerja di Disnaker Sleman
1549,2,Papan Perda Larangan Dagang Yang Sudah Tidak Berlaku
1550,27,Tertolak kartu pra kerja karena menerima BPUM
1551,74,Penyapu Jalan Di Bandung
1552,63,Angkot Di Kota Malang
1553,63,"Saya Mohon Bayar Honor Saya Sebagai Guru Honorer Sma, Dinas Pendidikan Kab.paniai"
1554,408,Bansos Pbi
1555,266,Kesulitan Pencarian Sinyal Frekuensi Digital Bali
1556,266,Pengaduan
1557,27,Paspor Indonesia Ditolak Kedutaan Jerman Karena Tidak Memiliki Kolom Tanda Tangan
1558,49,BLT
1559,393,Daftar 383 Aset Kripto Bappebti Yang Dapat Diperdagangkan Amburadul ?
1560,2,Website Kemnaker
1561,71,Kena Crypto Di Indonesia Dianggap Komoditas ? Regulasi Ico ?
1562,71,Pembayaran Intensif Enumerator Belum Dilakukan
1563,265,Tokocrypto Melanggar Regulasi Bappebti
1564,587,"Jalan Perancis Dipenuhi Truk Pengangkut, Menghambat Lainnya"
1565,27,Update Ktp Untuk Program Prakerja
1566,1006,Insentif Nakes Tidak Kunjung Dicairkan
1567,1006,Perbaikan Jalan Di Jln Tgh Abdul Hanan Mataram
1568,2,Tanah Waqaf
1569,2,Pembayaran Qris
1570,71,"Jual Nft Dengan Eth Di Indonesia, Boleh ?"
1571,820,TPP CPNS Umum Dan TPP CPNS STAN Porsinya Berbeda
1572,611,Ijasah Kampus
1573,270,Keberangkatan Haji Sangat Berkendala!
1574,7,Dagang Thfirting Memang Sesuai Regulasi?
1575,114,Jalan Rusak Parah di Perumahan Harvest City
1576,63,"Daftar Indihome Sejak 24 Juni 2022, Hingga Saat Ini Belum Terpasang !"
1577,2,Jalan Di Perumahan Subsidi Eka Sakti Royal Park Di Aeng Towa Rusak Dan Belum Diperbaiki
1578,410,"Saya Bukan Direksi, Komisaris, Dewan Pengawas BUMD"
1579,268,Beasiswa Mahasiswa
1580,1006,Akses Jalan Di Perumahan Eka Sakti Belum Di Perbaiki
1581,27,Lapor Mas Bup
1582,27,Mohon Bantuan Tower karena susah sinyal
1583,85,Pengaduan
1584,1006,Gerpari
1585,75,Pemberangkatan Haji Aceh Tengah
1586,623,Pengaduan
1587,228,NIK
1588,228,Permintaan Perbaikan Alamat Rumah Tercatat Di Aplikasi Sentuhtanahku Atr Bpn Tidak Kunjung Diproses
1589,376,Pengiriman Paket Kilat Khusus Belum Diterima
1590,7,Pengukuran Tanah wakaf
1591,27,Laporan Tindak Pidana Penipuan
1592,27,"Isu Perpanjang Passport Di Kbri Kuala Lumpur, Malaysia"
1593,69,Kecepatan Setelah Fup Indihome Tidak Sesuai Informasi
1594,74,Nomor Virtual Account Bpjs Belum Diterima
1595,17,Air tidak mengalir
1596,27,Bongkar Mafia Pendidikan
1597,228,Pelapor Bukan Penipu
1598,733,Penyelesaian Berlarut Larut Tindak Pidana Korupsi
1599,650,Dinas Sosial Kotamadya Bekasi : Mengenai Pendaftaran Penambahan Kis Pbi Apbn
1600,2,Jalan Rusak
1601,594,Pengajuan Pbg
1602,61,Mohon Ditindaklanjuti Pengaduan Warga Terkait Permasalahan Insentif Tenaga Kesehatan Dalam Rangka Penanganan Covid-19 Di Rs Umum Pakuwon Sumedang
1603,594,Mohon Ditindaklanjuti Pengaduan Warga Terkait Permasalahan Insentif Tenaga Kesehatan Dalam Rangka Penanganan Covid-19 Di Rsdc Wisma Haji Pondok Gede.
1604,376,Paspor Hilang Di Kanim Malang
1605,32,Email Verifikasi
1606,209,Koperasi Simpan Pinjam Ilegal
1607,119,"Merapihkan Kawasan Senggigi, Lombok"
1608,702,Mengubah Status Penerima Bantuan
1609,702,KUSUKA
1610,68,Daftar OSS
1611,7,Kis Pbi Apbn Hanya Kepala Kk Yg Terdaftar Di Aplikasi Jkn
1612,7,Pendaftaran Sk Perpanjangan/Pembaruan Hak
1613,568,Tidak Mendapatkan Bpum
1614,46,Data Pln Tidak Sesuai Dukcapil
1615,114,Keluhan Untuk Mendapatkan Air Bersih Selama Bertahun - Tahun
1616,17,Pengaduan
1617,126,Penipuan Penagihan Pinjol Sebar Data
1618,28,Pembelian Rumah Kpr Telah Lunas Tapi Tidak Menerima Hak Sertifikat
1619,28,Permintaan Informasi
1620,28,"Perusahaan Cicilan ""nantiaja"" Financial Yang Sepertinya Tidak Terdaftar Di Ojk"
1621,27,Penipuan Online
1622,28,Pengaduan Telpon Misterius
1623,28,Peningkatan Fasilitas Penyebrangan Dan Pariwisata Di Pulau Flores Dan Pulau Sumbawa
1624,28,Permohonan Sertipikat Ptsl Tahun 2019 Di Bpn Jakarta Timur Belum Keluar
1625,28,Pendidikan Di Desa
1626,7,Permohonan Marka Jalan Di Jalan Cirendeu Raya - Pd. Cabe Raya
1627,2,Jalan Rusak Di Ciluncat Cangkuang Kabupaten Bandung
1628,303,Penanganan Kasus Penipuan Bank Yang Lambat Oleh Polri Dan Bank Bca Serta Bank Mega Tidak Bertanggung Jawab
1629,581,Sebar Data Pinjol Ilegal
1630,228,E-Ktp Masih Tidak Dapat Terbaca
1631,39,Barang Belum Sampai
1632,267,Jalan Berlubang
1633,623,Jalan Hancur Dan Truk Tambang Lewat Pada Siang Hari Di Jalan Legok-Karawaci
1634,623,Penerangan Jalan Umum Mati
1635,469,Informasi Sampah
1636,28,Tertolak kartu pra kerja karena dianggap penerima bpum
1637,1006,Bantuan Sosial Desa
1638,469,Rekrutmen CPNS 2021
1639,27,Tanggal Merah Perusahaan Menggunakan Sistem Hari Besar Hari Kecil
1640,27,Penipuan Transaksi Online Lelang
1641,27,Cuti Bersama
1642,14,Informasi Program Magang
1643,119,Format Stempel
1644,469,Tidak Bisa Mendaftarkan Akun Di Aplikasi Cek Bansos Kemensos
1645,469,Dafatar Prakerja
1646,650,Keluhan Bansos
1647,7,Tertolak Kartu Pra kerja karena menerima BPUM
1648,27,Bansos
1649,27,PJU
1650,7,9881 Pengurusan Beberapa Dokumen
1651,7,Parah.....!!!Kondisi Jembatan Di Kampung Tari Kolot Desa Taruma Negera Kec. Cigeulis Kabupaten Pandeglang-Banten
1652,623,"Pemalsuan Tanda Tangan Dalam Penerbitan Setifikat Tanah (Shm No. 956 An. M. Noor, Kota Bima)"
1653,18,Penanganan Aktif Kemacetan Lalu Lintas
1654,656,Penyalahgunaan Trotoar
1655,74,Aspirasi Mencegah Warga Membahayakan Terhadap Perorangan Penghuni Rumah Kos
1656,74,Penertiban Syariat Islam
1657,2,Pencemaran Air Sungai
1658,265,Sertifikat waris
1659,469,Kualitas Kontruksi Tidak Layak Huni
1660,798,Ada Yang Meneror Petasan Ke Rumah Saya
1661,1006,Ada Yang Meneror Rumah Saya Dengan Petasan
1662,36,Pungli Penyaluran Bantuan Beras
1663,130,Pppk Tahun 2023 Kementerian Pertahanan
1664,500,Permohonan Penurunan Pg Jabatan Fungsional Teknis Seleksi Pppk 2023
1665,27,Penipuan Jual Iphone Murah
1666,227,Lokasi Tanah Makam Warga Pesona Kahuripan 8
1667,74,Dugaan Maladministrasi Pemda Kabupaten Sukabumi Terkait Penetapan Formasi Pppk 2023
1668,46,Dugaan Maladministrasi Pemda Kabupaten Sukabumi Terkait Penetapan Formasi Pppk 2023
1669,2,Dugaan Maladministrasi Pemda Kabupaten Sukabumi Terkait Penetapan Formasi Pppk 2023
1670,133,Dugaan Maladministrasi Pemda Kabupaten Sukabumi Terkait Penetapan Formasi Pppk 2023
1671,130,Dugaan Maladministrasi Pemda Kabupaten Sukabumi Terkait Penetapan Formasi Pppk 2023
1672,133,Pic Itec Ktln Tidak Responsif Dan Tidak Informatif
1673,133,Nomor Antrain Dilompati
1674,17,Uang Kas Yg Di Salah Gunakan Guru
1675,343,Pungli Pada Zona Integritas Samsat Jakarta Barat Dan Cirebon Kota
1676,130,Permohonan Normalisasi sungai
1677,27,Banjir Akibat Selokan Dangkal Dan Menyempit.
1678,289,Penyumbatan Aliran Sungai Dan Pendangkalan Sungai
1679,289,Keteledoran Petugas Verifikator Casn 2023 Kab. Brebes Dalam Memverifikasi Data Pendidikan Peserta
1680,81,Kejanggalan Formasi P3K
1681,581,Dugaan Pelanggaran Kode Etik Profesi Polri Oleh Akp Irfan Mochammad Nur Alireja Dkk Polres Batubara
1682,2,Trafik Light Mati
1683,546,Pembakaran Sampah & Penumpukan Sampah Di Kelurahan Manggahang Kecamatan Baleendah Kabupaten Bandung
1684,546,"Akibat Pembukaan Lahan, Mengancam Kelestarian Gajah"
1685,469,Cara Mengemudi Driver Busway Yang Tidak Menyenangkan Bagi Pengendara Motor
1686,2,Kurang Nya Rambu Rambu Di Pertigaan Tugu Seloaji Kledokan Selomartani
1687,702,Pembersihan lahan dengan mengunakan alat berat (Beco)
1688,14,Penipuan Konsumen Jual Beli Online
1689,7,"Perihal Penilaian Sesi Microteaching Formasi Dosen Prodi S-1 Teknik Pertambangan Unej (Senin, 11 Desember 2023)"
1690,343,Tentang Bahayanya Galon Air Mineral
1691,702,Penipuan Pemesanan Villa Di Bali
1692,28,Penipuan Online Mengatas Namakan Blibli.com
1693,500,"Pungutan Berkedok Sumbangan,Terjadi Di Salah Satu Pendidikan Sekolah Menengah Pertama,Smpn 2 Jayakerta,Karawang,Jawabarat"
1694,75,Kebakaran
1695,75,Kehilangan Bahan Bakar Solar dikapal
1696,2,Macet Parah Luar Biasa
1697,114,Macet Parah Imbas Penutupan Jembatan Babelan
1698,546,Bantuan Pangan Stunting
1699,546,Informasi Jumlah Bencana Alam 2023
1700,3,Perizinan Pembangunan Cluster
1701,2,Program Tkm Pemula 2023
1702,17,Komplain Ewallet Dana Saldo Hilang
1703,28,Mail Kota Cirebon
1704,27,"Penyalahgunaan Wewenang Dan Pungli Oleh Lurah Pintupadang 1 Beserta Jajarannya, Kelurahan Pintupadang 1 Kecamatan Batang Angkola, Kabupaten Tapanuli Selatan, Provinsi Sumatera Utara"
1705,52,Jalan Rusak Dan Berlobang Akibat Pembangunan Perumahan
1706,52,Kerusakan Boarding School Asy-Syafi'iyyah Mts N 1 Kudus
1707,99,Permasalahan Yang Terjadi Di Rumah Ngaji Quran (Revisi Dari Laporan Sebelumnya)
1708,172,Permasalahan Yang Terjadi Di Pgpq Bmq At Tartil (Revisi Dari Laporan Sebelumnya)
1709,546,Permasalahan Yang Terjadi Di Ma Bilingual Muslimat Nu Sidoarjo (Revisi Dari Laporan Sebelumnya)
1710,546,Modus Penipuan Mitra Kinesso
1711,798,Truk Tanah Menabrak Juru Parkir
1712,133,Permohonan Bantuan Penyelesaian Konflik Pt Hutama Karya Realtindo Dengan Pihak Pengelola Rumah Susun Amethyst Tower
1713,702,NPP Perpustakaan Universitas Islam Syekh- Yusuf
1714,209,Sampah Rumah Tangga Milik Siapa??
1715,233,Sinyal Ponsel Hilang Ketika Listrik Padam
1716,295,"Kemacetan Parah Di Jalan Legok, Pertigaan Hotel Lemo"
1717,764,Pengaduan Tentang Pt New Era Ruberindo Yang Di Gresik Tidak Membayar Gaji Karyawan
1718,475,trafic light kebonagung
1719,227,Kemacetan Akibat Pelanggaran Rambu
1720,289,Mengenai Tes Pppk Tambahan Seleksi Kompetensi Teknis Tambahan(Sktt)
1721,115,Bahaya Jalan Berlubang Di Jalur Soekarno-Hatta Bandung
1722,2,Keberadaan Wna Di Rusunami City Park
1723,246,Lampu Penerangan Jalan Nasional
1724,7,Pelayanan Pembuatan Ktp Di Kecamatan Menganti
1725,110,"Percepatan Perbaikan Jalan Di Gajah Mada, Tiban"
1726,28,Pemerintah Tidak Bertanggungjawab
1727,7,Perbaikan Jembatan
1728,227,Pppk Optimalisasi An. Chici Vinta Rosa
1729,227,Lapor Masalah Pkh Yang Kesanggah Di Aplikasi Cek Bansos
1730,227,Pengaadaan Cctv Canggih
1731,469,Pembuatan Saluran Got Tidak Merata Grogol Gang 3 Ada Sedangkan Grogol Gang 4 Tidak Ada
1732,63,Ketidaknyamanan oleh perilaku pengunjung lain
1733,63,Dugaan Adanya Upaya Mark Up Dan Atau Upaya Pengelabuan Pada Kuantity Pengadaan Foto Copy
1734,7,Bapak Kapolda Sumut Terbukti Melakukan Tindak Pidana Penggeroyokan Secara Keji Tangkap Para Pelaku
1735,325,Kost Kostan Untuk Tempat Prostitusi Online
1736,469,jalan rusak krucil
1737,102,Kebisingan Warung Dimalam Hari
1738,2,"Aplikasi Lapor Yang Semakin ""Error"""
1739,7,Jalan Macet Disepanjang Pasar Kranji Lama (Dari Flyover)
1740,208,Pasar Ujung Berung Menghambat Lalu Lintas
1741,27,Usir Pengungsi Rohingnya
1742,3,Balap Liar + Knalpot Bising • Jl. Jendral Sudirman Toboali
1743,74,Pembayaran Tarif Rusunawa Nagrak Mulai Berlaku
1744,74,Mohon Bantuan Talud Perumahan P4A Longsor
1745,7,Guru Asyik Bermain Hp Saat Mengawas Ujian
1746,2,Keluhan Terkait Sering Kali Terjadinya Kebanjiran Sangat Parah dan Lampu Penerangan Jalan Yang Padam di Ruas Jalan Nasional Kota Medan
1747,233,Judul: Dugaan Maladministrasi Pemda Kabupaten Sukabumi Terkait Penetapan Formasi Pppk 2023
1748,2,Banjir Di Kecamatan Cinambo Bandung Timur)
1749,2,Permasalahan Yang Terjadi Di Ma Bilingual Muslimat Nu Sidoarjo (Revisi Dari Laporan Sebelumnya)
1750,393,Permasalahan Yang Terjadi Di Rumah Ngaji Quran (Revisi Dari Laporan Sebelumnya)
1751,102,Longsor lagi langsor lagi tapi tidak ada penanganan dari Pemerintah (BBWSCC).
1752,17,"Pengancaman Serta Pencemaran Nama Baik, Dan Penyebaran Foto Foto Korban Yang Tidak Pantas Untuk Diunggah."
1753,74,Pengaduan Terkait Pajak Bumi Dan Bangunan
1754,133,Warning Light Sudah Menahun Rusak
1755,7,Recruitment Pppk Guru Indikasi Kecurangan Di Kab.labuhanbatu Utara
1756,537,Macet Jalan Hayam Wuruk
1757,7,Petugas Medis Ruang Nicu Lengah Mengawasi Pasien
1758,46,Pencemaran Lingkungan/Udara Peternakan Bebek Di Area Permukiman Sehingga Kami Sulit Untuk Menghirup Udara Segar
1759,683,Permohonan Informasi Terkait Ijin Reklame
1760,683,Pembangunan Dan Revitalisasi Drainase
1761,683,Banjir Di Depan Gantangan Satu Titik Lowokdoro Malang
1762,683,Penanganan Pengaduan Dugaan Pungli Oleh Oknum Anggota Polri Tidak Jelas Penanganannya.
1763,127,Polusi Suara / Petasan Mercon Bensin
1764,1006,Perlunya Pembangunan Saluran Irigasi (Got) Sebagai Upaya Penataan Dan Pembangunan Lingkungan
1765,27,Polsek Pangkalan Banteng Yang Tidak Peduli Dengan Banyak Nya Pelanggaran Lalu Lintas Di Wilayah Hukumnya
1766,98,Bantuan Bansos Sembako Tidak Ada Penyaluran Dana Kembali Dari Periode2
1767,238,Lampu Penerangan Jalan Mati Dan Rusak
1768,114,Komplain Free Shuttle Bus
1769,103,Perubahan Kelulusan Di Akun Sscasn Pada Penerimaan Pegawai Pemerintah Dengan Perjanjian Kerja (Pppk) Lingkup Sekretariat Jenderal Komisi Pemilihan Umum Ri
1770,27,Penyalahgunaan Trotoar
1771,114,Gangguan Ketertiban Umum Dan Pengalihan Fungsi Jalan Masih Terjadi
1772,323,Pohon Tua Membahayakan Dan Jabuk
1773,408,Rumah Kebanjiran Akibat Saluran Irigasi Di Dirikan Kos Kosan
1774,408,Pln Mati Setiap Hari
1775,228,Pembakaran Sampah Berulang Kali Di Panji Tilar Mataram Ntb
1776,408,Anak - Anak Yang Nongkrong Menggangu Ketentraman Warga Sukadamai
1777,408,Footer Pada Dokumen Naskah Dinas Elektronik
1778,408,"Penting Website Jayapurakota.go.id Di Hack, Di Susupi Halaman Deface"
1779,376,Pedagang Membangun Diatas Drainase Jadi Kumuh Jalan Jadi Sempit
1780,408,Dugaan Pelanggaran Kepph Dan Permohonan Hakim Pengawas Dari Ky Hadir Dalam Sidang
1781,408,Bansos Tidak Keluar
1782,408,Suara Musik Keras Di Malam Hari Dari Bar Triangle
1783,408,Telah Terjadi Kegaduhan Dan Keributan
1784,764,Pemangkasan Ranting Pohon Penghijauan Yang Sudah Lebat.
1785,103,Bencana Kekeringan
1786,9,Penyalahgunaan Wewenang Serta Penggelapan Bantuan Beras Cbp Tahap Ii Termin 3 2023 Di Desa Padarek Kec. Lemahsugih Kab. Majalengka
1787,27,Pengaduan Penyerobotan Kawasan Hutan
1788,209,Masalah Akibat Rekrutmen Pppk Nganjuk
1789,719,Bencana Kekeringan
1790,7,Langganan Banjir
1791,126,Bencana Kekeringan
1792,112,Bencana Kekeringan
1793,341,Bencana Kekeringan
1794,55,Pengelolaan Hkm Oleh Warga Lokal Di Kalimantan Selatan
1795,227,Bencana Kekeringan
1796,227,Bencana Kekeringan
1797,228,Bencana Kekeringan
1798,2,Bencana Kekeringan
1799,102,Bencana Kekeringan
1800,27,Bencana Kekeringan
1801,13,Bencana Kekeringan
1802,14,meng informasikan bahwah di jln rayaTongas depat Res Area tongas/depan POLSEK Tongas terjadi kerusakan /gelombang yg sangat parah
1803,2,"Bpk Kapolri , Polsek Panai Hilir Tidak Menangkap Para Pelaku Penggeroyokan"
1804,7,Macet Di Depan Terminal Arjosari Karena Bus Menunggu Penumpang
1805,115,Macet Total Di Perempatan Gandoang
1806,2,Masjid Nu Taliban Aswaja Nurul Iman Toa Berjam2 Di Pagi Hari
1807,7,Tanah Longsor
1808,798,Bersih² Drainase
1809,400,Permohonan Pemberian Lampu Merah/Traffic Light Di Jalan Nasional 3 Padangjaya Majenang Depan Tugu
1810,265,Permohonan Pengaktifan Kembali Traffic Light Depan Alfamart Padangjaya
1811,7,Pengusulan Agar Traffic Light Di (Depan Ksp Bina Raharja) Diaktifkan Lagi
1812,228,Permohonan Pemberian Lampu Merah Di Depan Smp Diponegoro (Jalan Diponegoro)
1813,228,Bencana Kekeringan
1814,568,Bencana Kekeringan
1815,133,Terjadi Kecurangan Atas Nama Johan Dengan Nomor Peserta 2330183110000777 Pada Sscasn 2023
1816,218,Permasalahan Yang Terjadi Di Ma Bilingual Muslimat Nu Sidoarjo (Revisi Dari Laporan Sebelumnya)
1817,218,Kemacetan Di Depan Gerbang Talagabestari ( Balaraja Timur )
1818,218,Keluhan Terkait Ruas Jalan Nasional Dan Jalan Provinsi Rawan Kecelakaan Dan Sering Kali Terjadinya Kemacetan Sangat Parah Di Ruas Jalan Tersebut
1819,393,Asirasi Penerapan Konfirmasi Login Terkait Kebocoran Data Kpu Di Aplikasi Ikd
1820,393,Jalan Rusak
1821,17,Membuat Keonaran Dan Keributan Terhadap Ibu Hj Suraiya Tahir
1822,591,Keluhan Saya Terkait Kerusakan Jalan Sangat Parah Di Jalan Nasional Belum Ada Di Tindaklanjuti Dengan Baik Dan Tuntas
1823,266,Air Pdam Tidak Mengalir Dengan Baik
1824,265,Mobil tanki air mengalami kebocoran
1825,114,Dugaan Pungli Di Smkn 1 Nganjuk
1826,656,Dugaan Pungli Di Smkn 1 Nganjuk (Jilid 2)
1827,265,Dugaan Pungli Di Smkn 1 Nganjuk (Jilid 2)
1828,208,Permasalahan Yang Terjadi Di Rumah Ngaji Quran (Revisi Dari Laporan Sebelumnya)
1829,7,Pekerja Anak Di Jalanan
1830,114,Antisipasi Banjir
1831,7,Kepala Dinas Kesehatan Kab. Sarolangun Lagi-Lagi Melakukan Spt Sepihak
1832,27,Mohon Bantuan Petugas Dishub Di Cisauk
1833,83,Proyek Desa
1834,7,Sulitnya Tertib Administrasi Perpajakan Di Indonesia!
1835,114,Pemadaman Listrik
1836,297,Tanah Longsor
1837,526,Evaluasi Pimpinan Pln Khususnya Wilayah Sulawesi Selatan
1838,2,Dugaan Pungli Di Smkn 1 Nganjuk (Jilid 2)
1839,196,Laporan Terhadap PT. Wijaya Inti Nusantara Karena Merusak Lingkungan Hidup dan Pemukiman Warga
1840,469,Kemacetan Mengular Panjang Di Jalan Darul Qur'an Setiap Hari Kerja Hingga Kecamatan Bogor Barat
1841,469,Terjadi Pungli Dilingkungan Sdn 53 Dumbo Raya
1842,270,1. Pengaduan Pungutan Liar Biaya Pengurusan Sertipikat Tanah Ptsl Warga Desa Kedungturi Yang Tidak Sesuai Dengan Standar Ketetapan Pemerintah
1843,2,Kerusakan Saluran Drainase
1844,433,Listrik Selalu Mati
1845,43,Permohonan Peninjuan Kembali Kepmenpan Nomor 795 Tahun 2023 Tentang Hasil Pekppp Tahun 2023
1846,46,Keluhan Pemadaman Listrik
1847,74,Bencana Kekeringan
1848,46,Penindakan Tegas Pada Pembakaran Sampah Di Tpa Perumahan Gka
1849,27,Bencana Kekeringan
1850,626,Bencana Alam
1851,2,Sengketa yayasan
1852,656,"Laporan Pemgaduan Dugaan Pelanggaran Uu, Sop Dan Kepp Oleh Penyidik Polres Jakarta Selatan"
1853,196,KEBAKARAN DAPUR RUMAH MILIK BPK NANDAR DI DESA BARANG KEC. PANGGUL KAB. TRENGGALEK.
